name,inst_id
GB Pant University of Agriculture and Technology,NA
GMR Institute of Technology,NA
Gheorghe Asachi Technical University of Iasi,NA
HSE University,NA
Hamadan University of Medical Sciences,NA
Hatay Mustafa Kemal University,NA
Humboldt University Berlin,NA
Ibn Khaldoun University,NA
Ibn Zohr University,NA
Technische Universitat Ilmenau,NA
Islamic Azad University Najafabad Branch,NA
Islamic Science University of Malaysia,NA
Istanbul Okan University,NA
Iuliu Hatieganu University of Medicine and Pharmacy,NA
KN Toosi University of Technology,NA
KLE Academy of Higher Education and Research,NA
Karamanoglu Mehmetbey University,NA
Kazan National Research Technological University,NA
Kirikkale University,NA
Larbi Tebessi University,NA
Lille 2 University,NA
Lusophone University,NA
MS Ramaiah University of Applied Sciences,NA
MNS University of Agriculture,NA
Maria Curie Sklodowska University,NA
Medical University of Bialystok,NA
Medical University of Innsbruck,NA
Dmitry Mendeleev University of Chemical Technology,NA
Mohammed VI Polytechnic University,NA
Moscow Technical University of Communications and Informatics,NA
Moulay Ismail University,NA
Mugla Sitki Kocman University,NA
Mhamed Bougara University of Boumerdes,NA
NOVA University Lisbon,NA
MISIS University,NA
National University of the South,NA
Northeastern University China,NA
OP Jindal Global University,NA
Ondokuz Mayis University,NA
Ovidius University of Constanta,NA
Ozyeegin University,NA
Pavol Jozef Safarik University,NA
Poznan University of Technology,NA
Qom University of Medical Sciences,NA
RV College of Engineering,NA
Regional Autonomous University of Los Andes,NA
Reshetnev Siberian State University,NA
Rutgers University New Brunswick,NA
Scotlands Rural College,NA
SantAnna School of Advanced Studies,NA
Soochow University Taiwan,NA
Tomsk State University of Control Systems and Radioelectronics,NA
Universidad de Especialidades Espiritu Santo,NA
University of Vale do Rio dos Sinos,NA
Universidad Andres Bello,NA
Autonomous University of Nuevo Leon,NA
Autonomous University of the State of Mexico,NA
Western Parana State University,NA
Federal Rural University of the Semi Arid Region,NA
Federal University of Ceara,NA
Federal University of Maranhao,NA
Federal University of Parana,NA
Federal University of Technology Parana,NA
Abou Bekr Belkaid University of Tlemcen,NA
University of Cadiz,NA
CY Cergy Paris Universite,NA
Universite Cote dAzur,NA
La Rochelle University,NA
University of Manouba,NA
University of Mascara,NA
University of Medellin,NA
Universite Nice Sophia Antipolis,NA
University of Salamanca,https://openalex.org/I184999862
University of Salento,https://openalex.org/I142910587
University of Salerno,https://openalex.org/I131729948
University of Salford,https://openalex.org/I54459138
University of San Diego,https://openalex.org/I36258959
University of San Francisco,https://openalex.org/I180670191
University of San Martín de Porres,https://openalex.org/I224954996
University of Sannio,https://openalex.org/I16337185
University of Santiago de Compostela,https://openalex.org/I200284239
University of Santiago Chile,https://openalex.org/I10457146
University of Santo Tomas,https://openalex.org/I82904351
University of Sarajevo,https://openalex.org/I104817121
University of Sargodha,https://openalex.org/I160968435
University of Saskatchewan,https://openalex.org/I32625721
University of Sassari,https://openalex.org/I159650629
University of Savoie Mont Blanc,https://openalex.org/I70900168
University of Science and Technology Beijing,https://openalex.org/I92403157
University of Science and Technology of China,https://openalex.org/I126520041
University of Oran,https://openalex.org/I137407579
University of Sciences and Technology Houari Boumediene,https://openalex.org/I157169809
University of Seoul,https://openalex.org/I124633538
University of Seville,https://openalex.org/I79238269
University of Sfax,https://openalex.org/I142899784
University of Shanghai for Science and Technology,https://openalex.org/I148128674
University of Sharjah,https://openalex.org/I29891158
University of Sheffield,https://openalex.org/I91136226
University of Shizuoka,https://openalex.org/I150240954
University of Siegen,https://openalex.org/I206895457
University of Siena,https://openalex.org/I102064193
University of Silesia in Katowice,https://openalex.org/I864159182
University of Sistan and Baluchestan,https://openalex.org/I180634299
University of Social Welfare and Rehabilitation Sciences,https://openalex.org/I4210166308
University of Sonora,https://openalex.org/I4061448
University of Sousse,https://openalex.org/I8636806
University of South Africa,https://openalex.org/I165390105
University of South Alabama,https://openalex.org/I83809506
University of South Australia,https://openalex.org/I170239107
University of South Bohemia in České Budějovice,https://openalex.org/I3124161356
University of South Carolina,https://openalex.org/I155781252
University of South China,https://openalex.org/I91935597
University of South Dakota,https://openalex.org/I189957204
